"filename"	"date"	"time"	"DOY"	"daytime"	"file_records"	"used_records"	"Tau"	"qc_Tau"	"rand_err_Tau"	"H"	"qc_H"	"rand_err_H"	"LE"	"qc_LE"	"rand_err_LE"	"co2_flux"	"qc_co2_flux"	"rand_err_co2_flux"	"h2o_flux"	"qc_h2o_flux"	"rand_err_h2o_flux"	"H_strg"	"LE_strg"	"co2_strg"	"h2o_strg"	"co2_v.adv"	"h2o_v.adv"	"co2_molar_density"	"co2_mole_fraction"	"co2_mixing_ratio"	"co2_time_lag"	"co2_def_timelag"	"h2o_molar_density"	"h2o_mole_fraction"	"h2o_mixing_ratio"	"h2o_time_lag"	"h2o_def_timelag"	"sonic_temperature"	"air_temperature"	"air_pressure"	"air_density"	"air_heat_capacity"	"air_molar_volume"	"ET"	"water_vapor_density"	"e"	"es"	"specific_humidity"	"RH"	"VPD"	"Tdew"	"u_unrot"	"v_unrot"	"w_unrot"	"u_rot"	"v_rot"	"w_rot"	"wind_speed"	"max_wind_speed"	"wind_dir"	"yaw"	"pitch"	"ustar"	"TKE"	"L"	"z-d/L"	"bowen_ratio"	"tstar"	"model"	"x_peak"	"x_offset"	"x_10"	"x_30"	"x_50"	"x_70"	"x_90"	"un_Tau"	"Tau_scf"	"un_H"	"H_scf"	"un_LE"	"LE_scf"	"un_co2_flux"	"co2_scf"	"un_h2o_flux"	"h2o_scf"	"spikes_hf"	"amplitude_resolution_hf"	"drop_out_hf"	"absolute_limits_hf"	"skewness_kurtosis_hf"	"skewness_kurtosis_sf"	"discontinuities_hf"	"discontinuities_sf"	"timelag_hf"	"timelag_sf"	"attack_angle_hf"	"non_steady_wind_hf"	"u_spikes"	"v_spikes"	"w_spikes"	"ts_spikes"	"co2_spikes"	"h2o_spikes"	"u_var"	"v_var"	"w_var"	"ts_var"	"co2_var"	"h2o_var"	"w.ts_cov"	"w.co2_cov"	"w.h2o_cov"	"Ta"	"Rh"	"Ts"	"Pa"	"SWin"	"SWout"	"LWin"	"LWout"	"PPFD"	"Rg"	"SMC"	"SHF"	"co2_molar_density_ORG"	"co2_mole_fraction_ORG"	"co2_mixing_ratio_ORG"	"h2o_molar_density_Li7500_ORG"	"h2o_mole_fraction_Li7500_ORG"	"h2o_mixing_ratio_Li7500_ORG"	"h2o_molar_density_Li7500"	"h2o_mole_fraction_Li7500"	"h2o_mixing_ratio_Li7500"	"qc_wind_dir"	"qc_ustar"	"qc_co2_flux_composite"	"qc_h2o_flux_composite"	"qc_co2_molar_density_composite"	"qc_co2_mixing_ratio_composite"	"qc_h2o_molar_density_composite"	"qc_h2o_molar_density_Li7500_composite"	"qc_h2o_mixing_ratio_composite"	"qc_h2o_mixing_ratio_Li7500_composite"	"F_CO2"	"HC_Burba"	"HC_Frank"	"F_CO2_HC_Burba"	"F_CO2_HC_Frank"	"NEE_orig"	"NEE_f"	"NEE_fqc"	"NEE_fall"	"NEE_fall_qc"	"NEE_fnum"	"NEE_fsd"	"NEE_fmeth"	"NEE_fwin"
"2005_12_15_2230_ECNM.DAT"	"2005-12-15"	"23:00"	349.958	0	18000	18000	-0.00073669	2	0.000399212	1.32484	2	1.76013	-0.220187	1	0.178599	-0.0571526	1	0.0906714	-0.00483826	1	0.00392443	-1.48075	-0.19891	-0.0165878	-0.00437072	-22.7088	-0.158128	9.81656	375.228	376.323	0	1	68.3556	2.61282	2.61966	0	1	262.687	262.446	57084	0.757012	1006.44	0.038224	-0.000313519	0.00123177	149.19	270.155	0.00162714	55.224	120.964	255.186	1.64711	0.9017	-0.0488891	1.87841	-1.61674e-13	-0.00231332	1.87841	3.21058	107.692	28.7329	-9999	0.0311954	0.173708	-1.33728	-2.25569	-6.01688	0.055742	1	88.7769	40	69	111	162	251	529	-0.000730082	1.00905	1.29714	1.01299	-0.220819	1.08787	-0.110655	1.08787	-0.00485214	1.08787	800000099	800000099	800000099	899999999	800100099	800100199	810100199	811100199	89999	89999	89	81	0	9	4	3	4	17	0.0996286	0.243935	0.00385333	2.59951	0.00460703	10.2677	0.00170253	-0.000110655	-0.00485214	262.446	55.224	257.85	57084	0	3.204	164.5	245.9	-9999	0	0	-60.3	8.46141	323.429	327.068	291.076	11.126089024	11.2512716742813	76.1553	2.9109601872	2.91945861499643	0	2	2	2	0	0	0	0	0	0	-9999	0.5285651175984	0.284688433335659	-9999	-9999	-9999	0.158044181060606	1	0.158044181060606	1	66	0.179298914030801	1	14
"2005_12_15_2300_ECNM.DAT"	"2005-12-15"	"23:30"	349.979	0	18000	18000	-0.00592536	1	0.00135523	-10.7697	1	3.25242	1.40626	1	0.817226	0.202875	1	0.184877	0.0309461	1	0.0179839	2.02535	-0.456961	0.0256347	-0.0100559	-59.3699	-0.376725	9.775	375.809	376.795	0	1	62.0262	2.38466	2.39036	0	1	263.951	264.024	57095.6	0.752705	1006.33	0.038446	0.00200531	0.00111771	136.19	306.004	0.00148493	44.506	169.814	254.116	1.50369	0.0173611	-0.0105168	1.50381	-6.93515e-15	-0.00607365	1.50383	2.15052	134.866	0.679656	-9999	0.0887247	0.199081	3.78528	0.796904	-7.65841	-0.160248	1	58.3351	26	57	125	251	603	3257	-0.00580044	1.02154	-10.2648	1.04368	1.15251	1.34896	0.531994	1.34896	0.0253622	1.34896	800000099	800000099	800000099	899999999	810100099	811100099	811100199	811100199	89999	89999	89	81	0	4	2	1	0	0	0.274501	0.121127	0.00253503	1.48355	0.00272644	25.3823	-0.0135514	0.000531994	0.0253622	264.024	44.506	257.383	57095.6	0	4.158	160.1	244	-9999	0	0	-57.9	8.41856	323.66	327.19	280.639	10.789446994	10.9071288829392	68.0379	2.6157851034	2.62264538011681	0	0	2	2	0	0	0	0	0	0	-9999	0.499985671211025	0.240061131006856	-9999	-9999	-9999	0.267608028857143	1	0.267608028857143	1	70	0.328096971706134	1	14
"2005_12_15_2330_ECNM.DAT"	"2005-12-16"	"00:00"	350	0	18000	18000	0.00579576	1	0.000607882	-5.9493	1	1.25231	1.42525	1	0.320834	0.162513	1	0.0806299	0.0313086	1	0.00704781	-2.43185	-0.0121656	-0.000668296	-0.000267243	106.175	0.672048	9.84605	375.794	376.818	0	1	62.3219	2.37864	2.38431	0	1	262.2	262.143	57103.2	0.758209	1006.31	0.038167	0.0020288	0.00112304	135.864	263.717	0.00148117	51.519	127.853	254.088	1.39331	1.22634	-0.0505093	1.85679	-6.41145e-14	0.0107835	1.85682	2.73993	94.2889	41.3772	-9999	0.0874301	0.219362	6.5572	0.460028	-4.17422	-0.0891833	1	71.8937	32	71	157	320	782	4400	0.00570592	1.01575	-5.7049	1.03212	1.19359	1.26194	0.35153	1.26194	0.0262198	1.26194	800000099	800000099	800000099	899999999	800000099	810100099	811110199	811110199	89999	89999	89	81	0	0	10	10	5	5	0.158763	0.278706	0.00125494	0.695629	0.00163785	12.7563	-0.00747699	0.00035153	0.0262198	262.143	51.519	256.883	57103.2	0	2.528	155.4	241.8	-9999	0	0	-53.1	8.49031	324.05	327.594	283.462	10.818894154	10.9372228099192	71.1839	2.7168759113	2.72427743503896	0	0	1	1	0	0	0	0	0	0	0.162513	0.535829358312064	0.286453398870169	0.698342358312064	0.448966398870169	0.162513	0.162513	0	0.149267545238095	1	63	0.173747101266702	1	14
"2005_12_16_0000_ECNM.DAT"	"2005-12-16"	"00:30"	350.021	0	18000	18000	0.00147381	1	0.000159406	-0.746074	1	0.465662	-0.134337	1	0.059174	0.0145964	1	0.0278155	-0.00295131	1	0.00130002	0.142183	-0.326296	0.0186926	-0.00716853	35.8873	0.211493	9.85521	376.215	377.159	0	1	58.0794	2.21714	2.22206	0.1	0	262.198	262.253	57116.3	0.758111	1006.23	0.0381742	-0.000191245	0.00104659	126.669	266.038	0.00138052	47.613	139.369	253.273	1.84234	1.01889	-0.0489355	2.10588	-1.91536e-14	0.00364145	2.10588	2.72227	106.514	28.9726	-9999	0.0440914	0.063572	6.70721	0.44974	5.55375	-0.0221819	1	203.172	90	205	464	971	2471	-9999	0.00145054	1.01604	-0.728075	1.03284	-0.097835	1.26928	0.0413309	1.26928	-0.00214938	1.26928	800000099	800000099	800000099	899999999	800100099	800111099	811110199	811110199	89999	89999	89	80	6	0	12	3	8	0	0.0450615	0.0814503	0.00063213	0.37682	0.000685722	2.03676	-0.000954439	4.13309e-05	-0.00214938	262.253	47.613	256.483	57116.3	0	2.276	154.5	240.1	-9999	0	0	-53.1	8.48593	323.944	327.409	277.226	10.5828807692	10.6960760669144	65.5432	2.50205922544	2.50833522873956	0	2	2	2	0	0	0	0	0	0	-9999	0.530764821536385	0.304592253442252	-9999	-9999	-9999	0.153073723134328	1	0.153073723134328	1	67	0.175797476509708	1	14
"2005_12_16_0030_ECNM.DAT"	"2005-12-16"	"01:00"	350.042	0	18000	18000	-0.00620021	2	0.00237057	-10.705	1	2.66127	-0.0116413	1	0.184171	0.0713926	1	0.127711	-0.000255532	1	0.00404263	-1.19983	-0.00731268	0.00381937	-0.000160516	26.9677	0.158633	9.89214	376.301	377.265	0	1	58.189	2.21353	2.21844	0	1	261.19	261.328	57115.1	0.76078	1006.22	0.0380404	-1.65584e-05	0.00104857	126.46	247.074	0.00137828	51.183	120.614	253.253	0.94935	0.790298	-0.0369015	1.2358	7.18429e-14	0.00272617	1.2358	2.54986	83.782	39.8069	-9999	0.0902763	0.711464	4.01223	0.751827	919.572	-0.154905	1	40.5077	18	39	85	169	399	2072	-0.00607483	1.02064	-10.2784	1.04171	0.0980505	1.32831	0.452331	1.32831	0.00215224	1.32831	800000099	800000099	800000099	899999999	800110099	810111099	811100199	811110199	89999	89999	89	81	0	1	12	8	5	0	0.911425	0.507887	0.00361588	1.12995	0.00149662	1.45562	-0.0134269	0.000452331	0.00215224	261.328	51.183	256.017	57115.1	0	3.399	153	238.3	-9999	0	0	-53.1	8.52103	324.143	327.622	279.091	10.6167332764	10.7306578082303	67.1443	2.55419602972	2.56073665311254	0	0	2	2	0	0	0	0	0	0	-9999	0.558077670644611	0.23937634564783	-9999	-9999	-9999	0.0932284858730159	1	0.0932284858730159	1	63	0.136473856456143	1	14
"2005_12_16_0100_ECNM.DAT"	"2005-12-16"	"01:30"	350.062	0	18000	18000	0.00687064	1	0.000807679	3.98078	2	1.79604	-0.560162	1	0.228296	-0.0249129	2	0.102337	-0.0122819	1	0.00500556	-1.56469	-0.186565	-0.0180579	-0.00409057	399.062	2.25288	9.92523	375.897	376.824	0	1	56.0322	2.1221	2.12662	0.8	0	260.315	260.127	57104	0.76417	1006.16	0.0378729	-0.00079587	0.0010097	121.213	224.257	0.0013213	54.051	103.044	252.763	0.613795	1.73199	-0.0430745	1.8376	3.2805e-14	0.0402068	1.83804	2.85711	64.796	70.4902	-9999	0.0948208	0.291754	-12.5005	-0.241311	-7.10648	0.0546018	1	53.0795	23	42	71	109	178	419	0.00680838	1.00914	3.90271	1.01301	-0.560748	1.08754	-0.200305	1.08754	-0.0122948	1.08754	800000099	800000099	800000099	899999999	800000099	810000099	810100199	811110199	89999	89999	89	81	0	0	3	0	0	0	0.30762	0.274737	0.00114993	1.55558	0.00277654	6.8544	0.00507585	-0.000200305	-0.0122948	260.127	54.051	255.583	57104	0	2.876	151.9	237	-9999	0	0	-53.1	8.54934	323.789	327.225	277.313	10.5026475177	10.6141239199403	64.8998	2.45794363542	2.46400000855871	0	0	2	1	0	0	0	0	0	0	-9999	0.578182229852137	0.305363535448628	-9999	-9999	-9999	0.074310375754717	1	0.074310375754717	1	53	0.146896022997775	1	14
"2005_12_16_0130_ECNM.DAT"	"2005-12-16"	"02:00"	350.083	0	18000	18000	0.00684764	1	0.00120046	12.288	1	3.3268	-0.950238	1	0.402415	-0.0986938	1	0.18728	-0.0208332	1	0.00882264	-0.0938091	-0.134785	0.0218177	-0.00295505	215.323	1.17624	9.93885	376.385	377.282	0.9	0	54.2925	2.05606	2.0603	0	1	259.79	260.055	57092.5	0.764247	1006.12	0.0378701	-0.00134999	0.000978351	117.417	222.951	0.00128015	52.665	105.534	252.397	0.987531	1.70732	-0.0613698	1.97318	4.01079e-14	0.0216648	1.9733	2.8981	73.5514	59.9701	-9999	0.0946572	0.234353	-4.02805	-0.748874	-12.9315	0.168828	1	42.6826	19	33	55	82	129	284	0.00678756	1.00885	12.0854	1.01297	-1.01082	1.08868	-0.644456	1.08868	-0.0221615	1.08868	800000099	800000099	800000099	899999999	800000099	810111099	811100199	811110199	89999	89999	89	80	1	3	3	0	0	0	0.275973	0.189255	0.00347823	2.84779	0.00546804	9.08251	0.0157172	-0.000644456	-0.0221615	260.055	52.665	255.317	57092.5	0	2.53	152.8	236	-9999	0	0	-48.2	8.55845	324.109	327.521	275.089	10.4176479389	10.5273178297917	62.7635	2.37686002135	2.38252294488765	0	0	1	1	0	0	0	0	0	0	-0.0986938	0.5785776416377	0.317818825214612	0.4798838416377	0.219125025214612	-0.0986938	-0.0986938	0	0.074310375754717	1	53	0.146896022997775	1	14
"2005_12_16_0200_ECNM.DAT"	"2005-12-16"	"02:30"	350.104	0	18000	18000	0.0142166	1	0.00125188	13.9656	2	2.38445	-1.08659	2	0.283614	-0.150549	2	0.13241	-0.0238103	2	0.0062148	-0.719203	0.0627054	-0.0103168	0.00137406	263.027	1.45914	9.95078	376.155	377.066	0.6	0	55.2018	2.08671	2.09108	0.6	0	259.497	259.504	57074.8	0.765623	1006.14	0.0378016	-0.00154291	0.000994737	119.131	213.179	0.00129925	55.883	94.0481	252.564	1.28652	2.12118	-0.0768739	2.48189	-5.56475e-14	0.0264328	2.48203	3.60743	76.7972	58.779	-9999	0.136267	0.393977	-10.5713	-0.285348	-12.8527	0.133045	1	47.559	21	38	63	96	157	365	0.0141017	1.00815	13.7331	1.01313	-1.15249	1.09356	-0.765187	1.09356	-0.0252544	1.09356	800000099	800000099	800000099	899999999	800000099	800100099	811100199	811110199	89999	89999	89	81	2	0	5	1	0	6	0.2791	0.505399	0.00345465	1.42576	0.00259742	6.06199	0.0178277	-0.000765187	-0.0252544	259.504	55.883	255.117	57074.8	0	3.008	152.2	235.8	-9999	0	0	-48.2	8.56967	323.947	327.375	277.052	10.4730088832	10.5838536767754	63.9556	2.41762400896	2.42348307983913	0	0	2	2	0	0	0	0	0	0	-9999	0.581399543818724	0.363629867839354	-9999	-9999	-9999	0.04761264125	1	0.04761264125	1	44	0.114005601248473	1	14
"2005_12_16_0230_ECNM.DAT"	"2005-12-16"	"03:00"	350.125	0	18000	18000	0.00671896	1	0.00133812	16.1254	1	3.25833	2.48169	1	0.720294	-0.217225	1	0.18029	0.0543821	1	0.0157841	0.032633	0.421149	-0.0430102	0.0092288	-94.0793	-0.574864	9.92546	375.195	376.169	0	1	60.6487	2.2926	2.29787	0	1	260.041	259.529	57080.7	0.765569	1006.25	0.0378013	0.00352396	0.00109289	130.898	213.614	0.00142755	61.278	82.7156	253.654	1.19394	0.407142	-0.0316009	1.26181	-2.18165e-14	-0.00947858	1.26184	2.95675	118.172	18.874	-9999	0.0936826	0.342148	-2.97533	-1.01384	6.49774	0.22344	1	22.6417	10	18	29	43	69	152	0.00664379	1.01131	16.0259	1.01387	2.0783	1.08395	-0.957773	1.08395	0.0455426	1.08395	800000099	800000099	800000099	899999999	800100099	800100099	811100199	811100199	89999	89999	89	81	0	0	1	0	3	0	0.375131	0.306206	0.00295867	2.21272	0.00407044	35.7943	0.0208034	-0.000957773	0.0455426	259.529	61.278	254.783	57080.7	0	3.74	154.4	233.7	-9999	0	0	-57.9	8.54398	322.973	326.489	284.861	10.7681161193	10.8853306234503	68.4716	2.58831549308	2.59503225527136	0	0	2	2	0	0	0	0	0	0	-9999	0.594274444644171	0.256213606132602	-9999	-9999	-9999	0.04761264125	1	0.04761264125	1	44	0.114005601248473	1	14
"2005_12_16_0300_ECNM.DAT"	"2005-12-16"	"03:30"	350.146	0	18000	18000	-0.00215604	1	0.00039438	4.84958	1	1.72897	-2.1492	1	0.896733	-0.0532382	1	0.0881201	-0.0472125	1	0.019699	3.39921	-0.470675	0.0160659	-0.0103396	-79.0697	-0.433638	9.83745	375.557	376.415	0	1	53.951	2.05965	2.0639	0	1	262.671	262.159	57092.8	0.758116	1006.14	0.0381763	-0.00305937	0.000972197	117.623	264.053	0.00128238	44.545	146.431	252.417	0.807343	-0.35116	0.00660704	0.880395	1.09204e-13	-0.00803762	0.880432	1.8241	156.842	336.498	-9999	0.0533285	0.216648	-1.82515	-1.65274	-2.25646	0.11922	1	24.1526	11	19	31	45	71	154	-0.00212525	1.01449	4.6692	1.01569	-2.03424	1.08361	-0.252932	1.08361	-0.0446872	1.08361	800000099	800000099	800000099	899999999	800000099	800100099	811100199	811100199	89999	89999	89	81	0	0	0	0	0	0	0.0501652	0.380273	0.00285871	1.62733	0.00246208	80.0141	0.00612136	-0.000252932	-0.0446872	262.159	44.545	254.483	57092.8	0	4.821	161.4	232.8	-9999	0	0	-57.9	8.46121	323.017	326.402	271.63	10.369828369	10.4784884962729	59.6726	2.27807907938	2.2832805730859	0	2	2	2	0	0	0	0	0	0	-9999	0.536601187004288	0.19467811798273	-9999	-9999	-9999	0.151056918115942	1	0.151056918115942	1	69	0.166598023544978	1	14
"2005_12_16_0330_ECNM.DAT"	"2005-12-16"	"04:00"	350.167	0	18000	18000	0.00224694	2	0.000876215	-0.870097	1	1.2547	0.194283	1	0.182644	0.00568732	1	0.0634121	0.00427159	1	0.00401567	1.17997	-0.348927	0.0117955	-0.00767164	-54.3064	-0.272559	9.81186	375.824	376.666	0	1	49.2449	1.88623	1.88979	0	1	263.141	263.075	57102.7	0.755657	1006.05	0.038303	0.000276799	0.000887393	107.738	283.969	0.00117433	37.94	176.231	251.412	0.638036	-0.690592	0.0255607	0.940547	-3.27576e-14	-0.00553477	0.940564	2.15807	190.004	312.717	-9999	0.0545297	0.234878	10.8768	0.277333	-4.47849	-0.0209888	1	48.4871	21	47	102	203	481	2520	0.00221932	1.01244	-0.841199	1.02377	0.172006	1.18403	0.0394992	1.18403	0.0037818	1.18403	800000099	800000099	800000099	899999999	800110099	800110099	811110199	811110199	89999	89999	89	81	19	0	6	10	24	13	0.253565	0.21424	0.00195037	0.733654	0.00107208	4.16752	-0.0011065	3.94992e-05	0.0037818	263.075	37.94	254.15	57102.7	0	4.26	155.8	231.9	-9999	0	0	-48.2	8.44544	323.486	326.807	265.324	10.162705172	10.2670461348559	58.333	2.234328899	2.23933230388103	0	2	2	2	0	0	0	0	0	0	-9999	0.518792117663369	0.195099410100551	-9999	-9999	-9999	0.16786920961039	1	0.16786920961039	1	77	0.1659804826992	1	14
"2005_12_16_0400_ECNM.DAT"	"2005-12-16"	"04:30"	350.187	0	18000	18000	0.00316822	2	0.000580687	-2.51201	1	0.793998	-0.0905152	1	0.181916	0.0223279	1	0.0421075	-0.00198799	1	0.00399543	-1.46473	0.278037	0.0173165	0.00610654	-27.4463	-0.147634	9.86583	376.214	377.109	0	1	53.0684	2.02365	2.02776	0	1	261.833	261.943	57110.5	0.758987	1006.12	0.038133	-0.000128821	0.000956292	115.603	259.543	0.00125996	44.541	143.94	252.218	1.18781	0.430135	-0.0259687	1.26356	6.8583e-14	-0.00278196	1.26356	2.03286	115.267	19.9382	-9999	0.0646086	0.246397	6.2671	0.481323	27.7524	-0.0509152	1	64.673	28	64	141	285	695	3872	0.0031187	1.01588	-2.43841	1.03193	-0.0478657	1.25325	0.117274	1.25325	-0.00105128	1.25325	800000099	800000099	800000099	899999999	800000099	800000099	811110199	811110199	89999	89999	89	81	0	2	1	1	0	0	0.197371	0.294445	0.000977506	0.410102	0.000663892	6.17895	-0.00319317	0.000117274	-0.00105128	261.943	44.541	254.217	57110.5	0	3.813	158.9	232.9	-9999	0	0	-48.2	8.499	324.092	327.482	271.451	10.351240983	10.45950989044	62.2836	2.3750605188	2.3807148606721	0	2	2	2	0	0	0	0	0	0	-9999	0.544924910075182	0.236930028985436	-9999	-9999	-9999	0.142575670945946	1	0.142575670945946	1	74	0.163866527330901	1	14
"2005_12_16_0430_ECNM.DAT"	"2005-12-16"	"05:00"	350.208	0	18000	18000	-0.00589567	1	0.000341799	-3.00516	1	0.577871	1.79215	2	0.305605	0.021056	1	0.0323951	0.0393684	2	0.00671327	0.257237	-0.0635815	-0.022483	-0.0013967	31.7301	0.168249	9.84281	375.707	376.564	0	1	52.1916	1.99219	1.99617	0	1	262.465	262.142	57097.4	0.758246	1006.1	0.0381707	0.00255107	0.000940493	113.779	263.696	0.00124035	43.148	149.916	252.036	1.86012	0.411234	-0.0206797	1.90514	1.03687e-13	0.00322368	1.90515	2.94222	120.831	12.4816	-9999	0.0881784	0.273942	13.3157	0.226538	-1.67685	-0.0446738	1	63.5097	28	61	133	265	625	3253	-0.00583131	1.01104	-2.8592	1.02232	1.54125	1.18364	0.130253	1.18364	0.0338568	1.18364	800000099	800000099	800000099	899999999	800000099	800100099	811110199	811110199	89999	89999	89	81	0	6	11	3	3	4	0.0740215	0.471597	0.00226448	0.33237	0.000581712	14.9955	-0.00374794	0.000130253	0.0338568	262.142	43.148	255.117	57097.4	0	3.059	170.1	236.6	-9999	0	0	-38.6	8.47393	323.456	326.803	268.265	10.2398628355	10.3458024333406	59.6322	2.27620281654	2.28139573593979	0	0	1	2	0	0	0	0	0	0	0.021056	0.534955610718841	0.290092217317846	0.556011610718841	0.311148217317846	0.021056	0.021056	0	0.149025754861111	1	72	0.163470056972074	1	14
"2005_12_16_0500_ECNM.DAT"	"2005-12-16"	"05:30"	350.229	0	18000	18000	-0.0104896	1	0.000619202	-10.0839	1	1.03708	1.14776	1	0.1082	0.00902012	1	0.0568339	0.0252344	1	0.00237886	1.16315	-0.704341	0.00705205	-0.0154855	-253.736	-1.10855	9.81272	375.867	376.618	0	1	42.871	1.64213	1.64483	0	1	263.045	263.045	57094.7	0.755707	1005.92	0.038304	0.00163519	0.000772536	93.7822	283.296	0.00102227	33.104	189.513	249.843	1.87281	-2.00726	0.0644682	2.7459	-1.85387e-13	-0.0258579	2.74602	4.64831	180.311	313.005	-9999	0.117816	0.448055	9.46433	0.318723	-8.78572	-0.112592	1	74.698	33	73	161	326	789	4345	-0.0103433	1.01415	-9.74889	1.02924	1.00217	1.24151	0.398206	1.24151	0.0220334	1.24151	800000099	800000099	800000099	899999999	800100099	810100099	810100199	810100199	89999	89999	89	81	21	10	24	5	2	13	0.19122	0.693148	0.011741	0.73134	0.0011265	1.81411	-0.0128244	0.000398206	0.0220334	263.045	33.104	255.25	57094.7	0	2.977	163.1	237.1	-9999	0	0	-38.6	8.44635	323.529	326.713	254.405	9.74472912	9.84062332871023	52.0656	1.9943207424	1.99830600551646	0	0	2	2	0	0	0	0	0	0	-9999	0.503761174622105	0.338387810056802	-9999	-9999	-9999	0.162433520493827	1	0.162433520493827	1	81	0.16373840521352	1	14
"2005_12_16_0530_ECNM.DAT"	"2005-12-16"	"06:00"	350.25	0	18000	18000	-0.00950443	1	0.000862322	-12.3761	0	0.982965	1.5084	0	0.344653	-0.0491131	0	0.0473163	0.0331123	0	0.00756583	-2.12313	0.682534	0.000991704	0.014983	-255.308	-1.34398	9.87448	375.889	376.792	0	1	51.9807	1.97873	1.98266	0	1	261.203	261.407	57092.9	0.760322	1006.09	0.0380667	0.00214568	0.000936692	113.002	248.646	0.00123197	45.447	135.644	251.957	2.06654	-1.95091	0.061342	2.84248	5.61353e-14	-0.0258553	2.8426	4.73683	178.589	316.639	-9999	0.111805	0.205573	6.59057	0.4577	-8.20479	-0.144706	1	91.9261	41	91	203	417	1030	5939	-0.00934099	1.0175	-11.886	1.03599	1.27494	1.29572	0.424153	1.29572	0.0279874	1.29572	800000099	800000099	800000099	899999999	800000099	801000199	810100199	811100199	89999	89999	89	80	16	12	10	3	4	9	0.297604	0.0912783	0.022263	0.35034	0.000487332	9.88254	-0.0155382	0.000424153	0.0279874	261.407	45.447	255.483	57092.9	0	2.243	165.6	239	-9999	0	0	-33.8	8.50729	323.844	327.207	269.943	10.2758391981	10.3825283903085	62.9675	2.39696493225	2.40272417784617	0	0	0	0	0	0	0	0	0	0	-0.0491131	0.53552781217059	0.365197982585721	0.48641471217059	0.316084882585721	-0.0491131	-0.0491131	0	0.0986854623943662	1	71	0.130991547254633	1	14
"2005_12_16_0600_ECNM.DAT"	"2005-12-16"	"06:30"	350.271	0	18000	18000	-0.0229591	0	0.000773161	-25.0301	0	0.767385	1.85361	0	0.139108	-0.0417314	0	0.0388315	0.0406827	0	0.00305311	-0.265932	0.276817	-0.0161401	0.00607553	-229.876	-1.29475	9.87281	375.527	376.439	0	1	55.6076	2.11512	2.1196	0	1	261.18	261.202	57093.5	0.760887	1006.16	0.0380364	0.00263624	0.00100205	120.792	244.587	0.00131695	49.386	123.795	252.723	3.06536	-2.70279	0.097047	4.08784	1.97164e-14	-0.0232837	4.0879	5.89863	176.336	318.581	-9999	0.173707	0.141532	12.2214	0.246822	-13.5034	-0.188216	1	71.9066	32	70	152	305	727	3861	-0.0226238	1.01482	-24.201	1.03104	1.73076	1.25195	0.941539	1.25195	0.0379864	1.25195	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	11	7	0	2	5	10	0.15851	0.086473	0.0380816	0.176877	0.000271613	1.52041	-0.0316115	0.000941539	0.0379864	261.202	49.386	255.817	57093.5	0	2.397	161.6	240.9	-9999	0	0	-33.8	8.50047	323.327	326.74	274.599	10.4447574036	10.5550018371839	63.6955	2.4227475162	2.42863147707886	0	0	0	0	0	0	0	0	0	0	-0.0417314	0.515828316966264	0.441878542317527	0.474096916966264	0.400147142317527	-0.0417314	-0.0417314	0	0.0863028746478873	1	71	0.126780595240716	1	14
"2005_12_16_0630_ECNM.DAT"	"2005-12-16"	"07:00"	350.292	0	18000	18000	-0.0230322	0	0.000674264	-27.5572	0	0.744613	1.95148	0	0.158975	-0.00512348	0	0.03818	0.0428212	0	0.00348837	-0.305166	0.0397611	0.00190277	0.000872476	-228.296	-1.2976	9.88421	375.569	376.49	0	1	56.1804	2.13468	2.13925	0	1	260.944	260.967	57101.5	0.761673	1006.17	0.0379969	0.00277481	0.00101237	121.926	240.007	0.00132914	50.801	118.081	252.831	3.22479	-2.6952	0.0964919	4.20383	-2.05784e-14	-0.023097	4.20389	5.52428	174.912	320.096	-9999	0.173893	0.121106	11.1375	0.270843	-14.1212	-0.206781	1	75.7282	33	74	162	326	782	4222	-0.0226746	1.01577	-26.5999	1.03296	1.81606	1.26653	1.05857	1.26653	0.0398496	1.26653	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	11	8	0	6	5	13	0.128209	0.0776726	0.0363303	0.177047	0.000291385	2.02427	-0.0347087	0.00105857	0.0398496	260.967	50.801	255.783	57101.5	0	2.175	158.6	240	-9999	0	0	-38.6	8.51042	323.369	326.79	275.451	10.4662841019	10.57698584065	64.3418	2.44478894042	2.45078058168149	0	0	0	0	0	0	0	0	0	0	-0.00512348	0.518233114505132	0.451877686598209	0.513109634505132	0.446754206598209	-0.00512348	-0.00512348	0	0.087015947887324	1	71	0.126671395106331	1	14
